session_id,page,duration_sec,bounce,form_step_reached,element_clicked,timestamp_bucket,device
0b8856af-b1d6-4504-9c8f-f132bcd38023,form,18,true,1,form_cancel,morning,mobile
c2507cd5-2138-4c41-9a95-95fe70863c02,confirm,30,false,,confirm_home_btn,morning,desktop
38877c40-9512-4ebf-8597-e52850701437,home,14,true,,,afternoon,mobile
009801db-2517-4741-a196-d727449d44b7,confirm,57,false,,,afternoon,mobile
183f9943-0beb-4eae-8809-63cb9c5e27b2,home,14,true,,,afternoon,mobile
87beeab1-efbf-4c3a-982e-f4e4d0ae0c12,about,19,true,,team_card,afternoon,mobile
605a6070-e06c-403b-bb2a-a9ae5d983f1d,home,8,true,,nav_about,evening,desktop
421cdb2f-2854-402e-93a6-41dd6f451930,about,129,false,,logo,evening,desktop
572bd88f-aa5d-4bfc-b170-ccf4e5e56b2e,home,6,true,,scroll_banner,afternoon,mobile
a61b16d8-3919-4aed-8c41-f1a8a4229519,home,57,false,,hero_cta,afternoon,desktop
e9811b6c-34d1-4c80-ac22-9d6181f3b498,confirm,61,false,,,afternoon,desktop
bc28a816-7e2c-446f-b62f-fa194271a028,form,363,false,1,form_next_btn,afternoon,mobile
6625c032-9572-4213-a233-221ab2040789,home,13,true,,,afternoon,mobile
3c26076e-6588-4aa1-b2f1-2912df9f1046,home,4,true,,hero_cta,morning,desktop
68212fca-b574-4c8b-ac4a-6c77a1fa0c58,confirm,66,false,,,evening,desktop
bce8c6f8-09d2-471e-b97d-f657c267feb7,home,14,true,,scroll_banner,afternoon,desktop
c6b0d4ef-c8cb-4b83-9a50-2a38fff165bc,home,7,true,,nav_about,evening,mobile
c5c8d2ff-edcb-4040-addc-3fdc4c02a6b3,about,10,true,,logo,afternoon,desktop
9520e499-6928-43e0-9256-483694c6510e,home,6,true,,,morning,mobile
bfd37fd8-2bf1-4af1-9dc9-6aa06b202037,home,8,true,,footer_link,evening,mobile
c15c7613-db95-470d-8ed4-8e84b0983ce4,confirm,8,true,,,morning,mobile
9762a169-0629-41c5-bf5f-507e5a25f5a2,home,5,true,,,afternoon,desktop
6b67c065-e7b6-4393-aea4-0373c4e6a7a2,home,9,true,,logo,afternoon,desktop
410de89a-b104-4c09-802e-e38c9229a170,confirm,31,false,,confirm_home_btn,morning,mobile
5534c255-0bac-43dd-ac60-75d2aa774297,home,14,true,,,afternoon,mobile
d8f95b1e-5d23-4f73-afea-2479f721d3ec,about,160,false,,,evening,desktop
c5855a84-b8a3-4e9e-b15b-eccf5a7d4167,home,4,true,,nav_form,afternoon,desktop
4dfcbd4d-9b9a-4400-9bbb-d743e724866e,confirm,10,true,,,morning,tablet
cfb9cec4-9f41-442f-9ed8-27cadb2940ed,home,8,true,,,evening,desktop
08c91ae8-8ddf-46e1-9550-c12638af92af,about,37,false,,nav_form,afternoon,mobile
0ba5dbce-5443-4edc-ba13-69aa1f3bf7ba,about,149,false,,footer_link,afternoon,desktop
6ec0732c-2b47-4821-a34a-dd2b7165f737,form,355,false,4,form_submit,evening,tablet
cc41ac87-7042-47b4-9d40-c022ac208b3c,about,17,true,,team_card,morning,mobile
f52fc8af-1bed-4be1-9b11-660bfb5cc831,home,9,true,,,afternoon,mobile
f5f23954-9380-4896-91a1-24e2128731b3,home,10,true,,hero_cta,evening,desktop
dd3991d4-69fa-4cbd-9533-cb2cca048294,home,13,true,,,morning,tablet
3a90e87d-b65e-4faa-b0c2-0f77496774aa,form,403,false,1,form_next_btn,evening,desktop
083ce3a6-54e1-4711-b303-33d874f8ded0,home,5,true,,scroll_banner,evening,mobile
02481e64-db9c-4290-9cb5-4dd979dba217,home,9,true,,logo,afternoon,mobile
338f7922-30ea-48ad-a715-1e8abf00fb75,home,13,true,,nav_about,morning,desktop
9e25d3ab-28f8-4f29-9bb3-231489863317,confirm,72,false,,confirm_home_btn,afternoon,desktop
b2083554-8270-4180-81b5-12c3e8454685,about,13,true,,,afternoon,desktop
d7c2b293-e9e2-4080-b0d2-0fd3b729b783,home,4,true,,nav_about,afternoon,mobile
f31a7c1e-b8d3-4213-8577-5f035606b144,about,13,true,,team_card,morning,desktop
fa034d3b-6adc-4a46-8617-43852da6c399,form,355,false,2,form_next_btn,afternoon,desktop
184e7b52-5b2f-454f-a8b8-702240c88793,home,13,true,,logo,morning,mobile
a0405ea0-b0d3-4b29-9184-29e935a1cfa0,confirm,84,false,,confirm_home_btn,morning,mobile
d0f91940-ce3f-41ec-9734-f3e6ab3e27f1,home,15,true,,scroll_banner,evening,tablet
cb0dc339-1bc9-44cd-ba66-dc3ffae3c310,home,4,true,,,afternoon,mobile
1334aaa6-03b6-4351-a6c1-52402367d4a0,form,326,false,1,form_cancel,morning,desktop
7566fdf8-ce60-46f1-815a-05ca838f2709,form,39,false,4,form_submit,afternoon,mobile
897f21f5-739d-4998-969a-1a7fe4db7bc2,home,52,false,,nav_form,afternoon,desktop
2cfd6f67-c3a3-4ee1-a659-a2d5ca601d72,confirm,6,true,,logo,morning,tablet
72025c3c-28a0-4e91-b0ec-191624e2060b,home,5,true,,hero_cta,evening,desktop
bffd1918-c6e8-42c5-83f3-1200d8867415,form,366,false,4,form_field_email,morning,mobile
e280660f-ba75-4411-b91a-f7a90e5b5535,form,390,false,1,form_field_name,morning,desktop
a9845208-03c2-4e66-830b-6d93ba448ed5,form,26,false,4,form_field_email,morning,desktop
b1aaab42-aac9-4586-81b3-a50385f8f04c,home,112,false,,logo,afternoon,mobile
2d85ac09-e7fc-4276-b057-eb084aa28e8b,confirm,47,false,,logo,evening,mobile
bcb8972d-108b-4900-8ec1-bc690c80dad7,home,6,true,,hero_cta,evening,mobile
897f21f5-739d-4998-969a-1a7fe4db7bc2,confirm,71,false,,confirm_share_btn,afternoon,desktop
9c9541b9-0465-4606-bc71-de2cfaa55965,confirm,28,false,,confirm_share_btn,evening,mobile
fa77fae0-39d7-4fa7-b4ba-c5856b490d78,home,6,true,,,afternoon,tablet
8a41ff8d-1b2a-4b91-9c44-25ffd8721d17,home,5,true,,,afternoon,mobile
6856d3c6-b01d-45f4-9aa8-41370b59ee4b,confirm,38,false,,confirm_share_btn,evening,mobile
8db41718-de18-4454-9495-2d9b1c653280,form,20,true,2,form_next_btn,morning,mobile
46bd438e-f084-45ae-823a-d734a6c4879c,form,388,false,3,form_submit,afternoon,mobile
b38658bb-f865-427f-b0f2-d98b98d33f48,home,123,false,,nav_form,afternoon,desktop
bc28a816-7e2c-446f-b62f-fa194271a028,home,111,false,,footer_link,afternoon,desktop
0e10fde8-10b3-4964-b3c7-f3d313270b31,home,14,true,,,afternoon,desktop
f320355b-430a-41b1-815a-565f81bc2ca8,about,8,true,,logo,afternoon,desktop
aa5ad89e-b5ac-41e6-bfdd-bf3c16c09366,about,9,true,,,morning,desktop
6c765a96-f227-46fb-827b-ad7fe80f5ea1,form,318,false,3,form_next_btn,morning,mobile
06240b28-f3fe-407b-b780-3e4c8e0f2ea7,about,18,true,,,afternoon,desktop
11926a9a-ebca-41c6-9952-f05c47f6a5c8,confirm,5,true,,logo,morning,mobile
13ad78bf-92e4-475b-ba0e-4281c8d136ea,home,11,true,,,morning,mobile
6856d3c6-b01d-45f4-9aa8-41370b59ee4b,form,306,false,2,form_field_email,evening,desktop
4eee67d1-fbfd-4c40-ab22-8902cead4da9,home,161,false,,nav_form,afternoon,desktop
a87fd395-d47d-46cf-a9c4-7001f48a8471,home,4,true,,nav_about,afternoon,desktop
1334aaa6-03b6-4351-a6c1-52402367d4a0,confirm,79,false,,confirm_share_btn,morning,mobile
aafce34e-c548-4282-b9d5-65baf221aefe,confirm,32,false,,confirm_share_btn,morning,desktop
7f4b5692-bfbc-42fd-aedb-80dfccf8195a,about,13,true,,,afternoon,desktop
85aad4b1-c1fc-43b0-a061-d7953bc365e6,home,8,true,,hero_cta,evening,desktop
46bd438e-f084-45ae-823a-d734a6c4879c,about,62,false,,nav_form,afternoon,desktop
1e0149ba-8c55-4836-b206-009dbc758220,home,12,true,,nav_about,afternoon,mobile
96105e75-40b9-44f3-bc10-a376fe49036b,form,223,false,3,form_next_btn,afternoon,mobile
620e5226-922a-4b5b-bddb-da5300435e99,about,18,true,,logo,afternoon,desktop
eabee841-4cc9-4071-906e-ef18ad0d70f8,home,14,true,,hero_cta,afternoon,tablet
12edfeae-2cea-40b7-b6d9-af6b40f2b935,home,11,true,,scroll_banner,evening,desktop
c84d0461-f8f3-4b0d-8864-55409ac6adc6,confirm,82,false,,confirm_share_btn,afternoon,tablet
4ca314dc-c797-4c0d-a7b2-044fd5031c1b,about,17,true,,,evening,desktop
27beaa8b-e49d-49c5-9308-0b5274dd1f8d,about,9,true,,nav_home,evening,mobile
99b9c450-1f49-4b46-994c-5b324a93cc1f,form,46,false,3,form_next_btn,evening,desktop
ff247a81-9248-4265-ab74-ea8f3fbfea99,form,392,false,1,form_next_btn,morning,mobile
17ca8239-0340-4b59-8a57-d5156a6dc3f5,home,15,true,,,afternoon,desktop
0081a4e5-1e13-46d1-9006-9140cb1ae35d,confirm,52,false,,confirm_share_btn,morning,tablet
f1ff8393-6749-4b4e-824f-0df7d3c40fa9,home,15,true,,,morning,desktop
3233c7e4-c624-46a3-855e-6c1e47d8fbc1,home,9,true,,hero_cta,afternoon,desktop
e373222d-d67b-40b7-b179-976cad1330e1,home,7,true,,,afternoon,mobile
f54002c1-ca79-4611-93ab-2334c413d033,home,15,true,,nav_form,afternoon,desktop
6ec82f42-e0c1-49ec-a283-e62db44885f2,form,288,false,3,form_next_btn,morning,desktop
45ef17c1-8921-4d03-9d3f-cab2de47393c,about,21,false,,logo,afternoon,mobile
92a6b8bb-58f5-4d68-848c-41fa3b6ca312,home,7,true,,nav_about,afternoon,desktop
c4cf64dc-50ed-45f2-a6f8-bcdc249812df,home,11,true,,,morning,desktop
a9845208-03c2-4e66-830b-6d93ba448ed5,confirm,70,false,,logo,morning,desktop
6f7e0b72-bc54-4f6a-b7d0-33cdcf6aae58,home,65,false,,nav_form,evening,desktop
a0bb00ff-6f06-48ad-8d4e-6f96241ab9b2,home,61,false,,,afternoon,desktop
19070e77-cdfa-48b3-be68-08b00968dc67,confirm,88,false,,confirm_home_btn,afternoon,mobile
aafce34e-c548-4282-b9d5-65baf221aefe,home,71,false,,logo,morning,mobile
88a340f5-6d97-4377-b402-a3261aafacc7,home,9,true,,hero_cta,afternoon,mobile
c07e76e6-916f-44c0-ad4e-639430433669,form,21,true,1,form_field_email,afternoon,mobile
310fd2e7-5d1c-44e6-bdc8-6cc3c8bb145e,home,4,true,,hero_cta,evening,desktop
6dff4c8a-6080-4013-b80a-06330929f08d,home,14,true,,nav_about,evening,desktop
c05a7742-d4cc-4f7e-9f43-1b8347b1a9a0,form,349,false,2,form_next_btn,evening,desktop
517b0c87-c7ef-45ff-a0bf-1b19e83ca14e,home,9,true,,,afternoon,mobile
f1523e35-3ee6-4e63-ac72-1a1ca48855e2,about,105,false,,,evening,desktop
929a04f0-2943-410c-a7b0-46d3abdc9126,about,17,true,,,afternoon,mobile
d9b6480f-88ff-49ac-8c95-ee5ee5c399f4,home,15,true,,,afternoon,tablet
c9ed8e93-ef17-4215-a77c-f63eb7dd0a09,home,14,true,,,afternoon,desktop
6db53d2c-862b-496f-b56e-0ae9b27bf4a4,home,8,true,,,morning,desktop
2be154d2-d510-45d6-a470-3d93bebcfd1d,form,17,true,2,form_next_btn,evening,desktop
803e4324-8054-4356-8d56-9bfa33e61db8,form,319,false,3,form_field_name,morning,mobile
6e354f60-57e2-47a3-bc0d-39950c6762a4,home,15,true,,footer_link,afternoon,tablet
b5548c11-47b0-4a3e-a4f0-fb55f4e8da58,home,15,true,,nav_about,evening,mobile
5cfcd112-521a-4e69-96e2-1e453d4adeb6,confirm,10,true,,confirm_share_btn,afternoon,mobile
b8fe89f5-13b2-4146-9754-6a2790df55b0,about,105,false,,nav_form,afternoon,desktop
9e25d3ab-28f8-4f29-9bb3-231489863317,form,284,false,1,form_next_btn,afternoon,desktop
34224994-fe0d-4cdc-b702-f647b3700156,confirm,39,false,,confirm_home_btn,afternoon,desktop
515d607b-d5ef-4e9d-8b0c-a0f8433cb42d,about,125,false,,footer_link,evening,desktop
6f7e0b72-bc54-4f6a-b7d0-33cdcf6aae58,form,365,false,,form_field_email,evening,mobile
396b868b-248c-401f-92c2-5ec792619981,home,4,true,,hero_cta,evening,desktop
e020301b-75f8-4cf5-adb1-fbfefaf25a3e,home,75,false,,logo,evening,desktop
8e5a7800-2767-4e4c-9cb7-86847c2f86ae,home,8,true,,,evening,desktop
8bcdeae5-f9d6-4db1-9ddd-db5b14ec0e4d,confirm,11,false,,confirm_home_btn,morning,tablet
82c51d13-7f71-4646-89dd-6a125ce59b90,home,4,true,,,afternoon,tablet
572d6537-9f13-43d4-b19c-3a46d18cf1a6,home,4,true,,,morning,desktop
84957bbc-3499-4b3d-b185-a5d99a8facf9,home,12,true,,hero_cta,afternoon,desktop
e74e0115-d859-4db9-ada5-700c435996eb,form,470,false,3,form_next_btn,evening,tablet
885e0e90-a195-4610-a259-f55abf1c2e1f,home,15,true,,,afternoon,mobile
07184148-a1c7-4059-96c6-e01ad2cab902,home,4,true,,scroll_banner,morning,mobile
32b2e2e4-19d3-4b93-9716-1e7ea7770af0,about,119,false,,nav_form,evening,mobile
cbfa583e-ebf9-4011-9dfb-a8d80a1348a8,confirm,7,true,,confirm_home_btn,evening,mobile
9cbcd332-3315-4770-a09b-40e83dbf3035,home,8,true,,nav_about,afternoon,desktop
308d70e8-30cf-40da-a332-176ef3e32e22,home,5,true,,scroll_banner,evening,mobile
a8ba9e14-da44-4f6b-9e15-49b11a4fdc85,form,178,false,2,form_next_btn,afternoon,desktop
a92b9439-2112-45c8-91ba-4ac03820f01c,home,11,true,,footer_link,morning,mobile
96f15db0-a73b-4eb1-a477-2ad8187fd47c,home,30,false,,logo,evening,desktop
1021b251-2971-4ed9-8847-f1d3d4f85b8e,home,8,true,,,afternoon,mobile
efa4a845-4dee-436b-8d4b-8a8106be554d,home,6,true,,,afternoon,mobile
b6aaf626-3da4-49fe-974a-6e86498fcbae,home,5,true,,scroll_banner,morning,desktop
2b59cf5b-5ea0-427c-ac90-9cfaa4fd5485,home,12,true,,,evening,mobile
095b572c-f2d6-44ce-bbe5-569552c4dfad,home,98,false,,logo,evening,mobile
6ec0732c-2b47-4821-a34a-dd2b7165f737,home,67,false,,logo,evening,mobile
49c29c64-f655-45ad-9c04-e13fd002f435,about,9,true,,nav_form,morning,desktop
009801db-2517-4741-a196-d727449d44b7,form,138,false,2,form_next_btn,afternoon,mobile
fcd62a4b-1eed-4a28-a434-299bf88de918,home,4,true,,,morning,mobile
41bab760-839d-420e-98ca-60dfb81da325,home,10,true,,hero_cta,evening,desktop
30be7aad-580a-4380-929e-6ea0de52ce76,home,6,true,,footer_link,evening,desktop
5f62cf62-9f6d-4e34-8faf-8782bccaddc0,form,204,false,3,form_field_name,evening,mobile
4d05ad9a-c147-451a-96be-228dcc5e7e40,home,4,true,,hero_cta,afternoon,mobile
5389bedd-6f0b-4ad3-93da-2d0fd918267b,about,17,true,,,evening,mobile
93b59b9f-652d-40bb-98a7-5879111eea58,home,7,true,,hero_cta,evening,mobile
ddbac779-c61f-47d7-b290-9582efa5f642,form,15,true,4,form_field_name,evening,desktop
498231c6-94a7-4394-8d3f-dcff6f865118,confirm,35,false,,logo,evening,mobile
42c401ba-5c0f-4ba7-89e8-200ea5ffe2a0,home,8,true,,scroll_banner,afternoon,mobile
252ed611-a5bd-45ea-9a6d-e57498fdb5af,home,12,true,,hero_cta,evening,mobile
1a86de5b-2fbd-4934-8f54-7b302e8d866b,home,14,true,,,morning,mobile
6f8a91cd-7fda-4cca-b95b-265e21dc8d67,about,165,false,,nav_home,morning,desktop
19070e77-cdfa-48b3-be68-08b00968dc67,about,109,false,,team_card,afternoon,mobile
18030e7e-9af7-4f18-8fbb-442349b0d837,form,20,true,3,form_next_btn,afternoon,tablet
4c0262aa-f45f-406e-96eb-9ad621e4d207,about,35,false,,,afternoon,desktop
9661a5e3-8464-41d6-9483-193b4fb7476c,home,14,true,,hero_cta,afternoon,mobile
44b30cc5-482b-42ca-ac70-f4eb1579d8f5,home,5,true,,hero_cta,afternoon,tablet
c73a09d4-6c3d-4062-8e83-40ec8519496a,form,332,false,3,form_next_btn,evening,mobile
d2a3ca7b-50bd-449b-8009-95dff02eda7d,home,5,true,,,morning,desktop
cc1894cb-151d-48ef-b807-4716e0823fd1,home,109,false,,footer_link,evening,desktop
bf26c494-3ecd-4863-b1d4-c05ce4d4e32f,home,8,true,,,evening,tablet
bee801a7-c8da-48f3-a223-5dbf335d3e43,home,7,true,,logo,afternoon,desktop
1df4240b-0a7f-4948-98c8-e5fa9d44bfb8,home,4,true,,,evening,desktop
803e4324-8054-4356-8d56-9bfa33e61db8,home,131,false,,footer_link,morning,mobile
84f15f89-2d19-4d65-b8a9-af31635e3ae8,form,438,false,4,form_next_btn,evening,desktop
5fb69319-b2bc-462e-ba29-8c3c5d72e53d,confirm,38,false,,confirm_share_btn,afternoon,desktop
229a7ddf-5817-4344-801b-c993bcd3b5d6,about,115,false,,,morning,desktop
3dd2b8db-4bfd-4a0f-a9a7-3bf8227db919,about,15,true,,logo,afternoon,mobile
d03e5ce1-bffb-470b-a8e5-238f966b6acb,about,63,false,,logo,evening,mobile
afbc3d50-5b69-4531-8f0a-2aad17d9de95,about,15,true,,logo,morning,desktop
bbb724af-0a0e-47f6-85af-d14b7c56601b,confirm,73,false,,logo,evening,desktop
7e5eb5b0-d699-4d91-be91-7601f790361b,form,250,false,2,form_back_btn,evening,desktop
46bd438e-f084-45ae-823a-d734a6c4879c,home,46,false,,logo,afternoon,desktop
7037e8ed-e7c6-4083-8eab-9d8268bb98ea,confirm,83,false,,confirm_share_btn,afternoon,desktop
3af28435-7c1e-4dc4-8246-f50461eff77d,home,8,true,,nav_about,afternoon,desktop
6f7f47ce-b278-42ff-a6db-ee3d1242f2d7,home,11,true,,,evening,desktop
498231c6-94a7-4394-8d3f-dcff6f865118,about,128,false,,,evening,desktop
6c765a96-f227-46fb-827b-ad7fe80f5ea1,confirm,89,false,,confirm_home_btn,morning,mobile
095ebb08-893a-4b86-b518-8bc70acdb4b3,home,9,true,,scroll_banner,evening,desktop
c2507cd5-2138-4c41-9a95-95fe70863c02,form,266,false,2,form_field_email,morning,tablet
9304b98d-ac50-4ad3-b79f-f07200bfb4e7,home,178,false,,nav_form,afternoon,mobile
32b2e2e4-19d3-4b93-9716-1e7ea7770af0,form,432,false,1,form_field_name,evening,mobile
c981be36-0e94-4f5c-9b24-59be2283baf1,home,133,false,,logo,afternoon,mobile
d9a59d69-0bfc-4775-a344-c07185db4e2d,form,196,false,2,form_next_btn,evening,desktop
3a90e87d-b65e-4faa-b0c2-0f77496774aa,home,90,false,,,evening,mobile
0ba5dbce-5443-4edc-ba13-69aa1f3bf7ba,form,439,false,4,form_next_btn,afternoon,desktop
3a90e87d-b65e-4faa-b0c2-0f77496774aa,about,149,false,,,evening,mobile
3705df2e-2478-42b3-a258-6cc6764b129c,form,16,true,2,form_next_btn,evening,desktop
1cc7da29-d350-442f-b86b-fdcdd6949c2a,form,457,false,4,form_field_name,afternoon,mobile
a4f9f1de-742a-4b8f-8aa0-03de5620e964,about,19,true,,,afternoon,desktop
b4ba24cf-b6dc-42f8-8e48-cf0a2b918ce5,home,12,true,,,morning,tablet
bb843301-6278-46fe-8bb3-41cd05855f41,home,6,true,,,evening,desktop
b7e80d26-7a91-451f-9da5-0eac1961a18f,home,15,true,,,afternoon,desktop
8f3e9e94-2d59-4494-b534-1df73a68ef5e,home,7,true,,,afternoon,mobile
9143c757-497e-4ff2-9c2c-6ddfd912747a,confirm,52,false,,logo,morning,mobile
e0ec5350-77d6-4c0e-a045-d0456db71d30,home,6,true,,hero_cta,afternoon,desktop
32b2e2e4-19d3-4b93-9716-1e7ea7770af0,confirm,58,false,,,evening,desktop
9e8787e7-ceda-4a94-bf00-b31cafbb31c3,home,9,true,,,evening,mobile
515d607b-d5ef-4e9d-8b0c-a0f8433cb42d,confirm,77,false,,confirm_share_btn,evening,tablet
970bcfcb-a8e0-40ca-b82a-c94058e43418,home,12,true,,,morning,tablet
9c9541b9-0465-4606-bc71-de2cfaa55965,form,428,false,,form_next_btn,evening,mobile
67ce7fdf-c22d-4902-b45f-31a228d55be4,confirm,26,false,,logo,evening,mobile
2d85ac09-e7fc-4276-b057-eb084aa28e8b,form,74,false,1,form_back_btn,evening,desktop
ec131f3d-e3ba-42a9-be7a-e8ae28fd9835,home,15,true,,,afternoon,mobile
d55bc313-0f43-4b6a-bd7a-7c37e1444dac,home,15,true,,,morning,tablet
bf6a0bd5-0006-4cf1-b7ba-4c11752f6c5b,form,24,true,2,form_next_btn,morning,desktop
d1e6d9a9-9b2b-445f-9f73-c2e3a8c946c8,home,11,true,,,afternoon,tablet
19070e77-cdfa-48b3-be68-08b00968dc67,form,341,false,4,form_field_name,afternoon,mobile
fee65466-e8c2-4ba5-a5fa-a6e517859add,home,5,true,,hero_cta,evening,mobile
cc1894cb-151d-48ef-b807-4716e0823fd1,form,263,false,3,form_field_email,evening,mobile
89092bcc-cf68-44ac-bbe4-acf2ac982220,confirm,20,false,,logo,morning,mobile
c860eeaa-795f-476d-81c3-d4b43cf9d066,form,374,false,4,form_back_btn,morning,tablet
ee4d526c-39f4-4403-8a04-5e7cd5e688f0,home,13,true,,logo,afternoon,desktop
51616c61-a5f1-4074-bc1a-cc667ff4be30,about,231,false,,nav_form,afternoon,mobile
f597ec3c-41ad-426a-b745-c2bda12f42b3,confirm,17,false,,confirm_home_btn,afternoon,tablet
a8024dff-f8cb-4719-a5fd-deda8c0c6eb2,home,14,true,,logo,evening,mobile
ac36e630-b672-41df-95e9-dbff4b0a6882,form,289,false,1,form_field_email,morning,mobile
14ecd758-a5b4-46f9-b887-83009c8d9e77,confirm,37,false,,confirm_share_btn,morning,desktop
d0edce3e-cc3b-4c44-8e77-37c2640624ed,home,5,true,,logo,afternoon,desktop
56d9d8bb-1c68-4d00-a1c1-14b43175fb69,home,71,false,,nav_about,morning,desktop
fd351cd6-8e92-4728-b94c-d153795f75aa,home,7,true,,,evening,desktop
c05a7742-d4cc-4f7e-9f43-1b8347b1a9a0,home,37,false,,nav_about,evening,mobile
d70b86d0-cb33-4416-97da-2ff73a004006,about,11,true,,team_card,evening,desktop
d0dbb3ab-a166-4d4d-b3cc-191a78826eb9,form,147,false,2,form_field_email,evening,desktop
40c4d370-3200-4ff4-9d2d-b13ba6f63fb4,about,183,false,,team_card,evening,desktop
c15b01fd-6acd-4ef3-af5a-6902997a09f2,about,112,false,,,afternoon,desktop
31c008a4-f552-45ae-91b0-dcf503488783,home,7,true,,,afternoon,desktop
14ecd758-a5b4-46f9-b887-83009c8d9e77,form,279,false,4,form_field_name,morning,desktop
1d628807-6511-41e4-aca7-3e4c1561df92,form,17,true,1,,afternoon,desktop
4bade812-7bb8-49b5-a690-037e4c9cf118,confirm,7,true,,confirm_share_btn,morning,mobile
4e2ae6ba-6ab7-46e8-91a8-b44e9a70c532,form,23,true,4,form_next_btn,afternoon,mobile
823f39c3-0142-4f81-a8f5-8b4de70522f3,confirm,5,true,,logo,afternoon,tablet
c8ac608a-7ee2-4529-9309-6ed297854b55,home,13,true,,,evening,desktop
217a3af0-288e-4dfc-a220-d5753d82f3e2,home,5,true,,nav_about,morning,desktop
45ef17c1-8921-4d03-9d3f-cab2de47393c,form,31,false,4,form_field_name,afternoon,mobile
7e90ce20-435c-472f-9944-ecb74965ddf4,form,25,true,2,form_field_email,morning,mobile
56d9d8bb-1c68-4d00-a1c1-14b43175fb69,about,122,false,,team_card,morning,mobile
8b1d2940-190a-4ffe-8a2a-3d83156d88f9,about,12,true,,,afternoon,mobile
88a646ea-e647-4da4-b6e4-8273d9ac7e47,home,6,true,,,afternoon,desktop
262853d7-3ac0-443d-be2c-6eed59758a55,form,193,false,4,form_field_name,evening,desktop
96105e75-40b9-44f3-bc10-a376fe49036b,about,126,false,,logo,afternoon,mobile
99b9c450-1f49-4b46-994c-5b324a93cc1f,home,26,false,,,evening,desktop
7037e8ed-e7c6-4083-8eab-9d8268bb98ea,form,248,false,1,form_field_email,afternoon,desktop
ee3117c4-f668-4e0e-bd15-2bcbdb240238,confirm,66,false,,confirm_share_btn,morning,desktop
1a230035-3ba6-4c9a-940d-33f138d49f49,about,14,true,,,evening,tablet
adc4f094-413c-4763-9dc9-55695a1274da,about,14,true,,,afternoon,desktop
e448e606-facb-4a12-825c-3ef6e8d25ea9,home,13,true,,nav_about,afternoon,mobile
e358b7c7-2566-4bc2-9525-93c702eeb859,home,8,true,,,afternoon,mobile
4ab7bd58-1315-4ac3-a022-4e00df2950eb,home,116,false,,logo,morning,desktop
2e51e181-7f65-4f19-8149-de1fcbe455bd,home,6,true,,scroll_banner,evening,mobile
58cada33-fcf6-4928-a2de-d02f9078e098,home,165,false,,scroll_banner,afternoon,mobile
162230a6-a736-4070-b427-d3642ebff388,home,4,true,,,afternoon,desktop
0c41ebd9-09a1-4c9f-8c9c-d908f211da7b,about,10,true,,logo,afternoon,mobile
dd858103-1623-4225-847f-187894c71174,confirm,9,true,,confirm_share_btn,evening,desktop
ba7ddbee-1ac7-4b79-bbd4-be69420b50a2,home,13,true,,hero_cta,evening,mobile
78f2cf18-b2b3-446e-9081-ec25209eb39e,home,177,false,,nav_about,evening,mobile
cb014e84-bef7-4683-8c98-cd3dc7264f20,about,8,true,,team_card,morning,desktop
2f38dfea-4a1a-4119-9425-4c3c9d72f1e2,home,15,true,,nav_about,afternoon,desktop
bdae24d8-525e-4f82-be8d-e7256c39e5f6,about,9,true,,,evening,mobile
6efcd916-9fbc-4f26-8d3d-8ec3cf7e04a8,home,8,true,,nav_about,evening,tablet
e48d94f7-99f7-49f3-886e-fcbcb630b269,about,155,false,,nav_home,afternoon,desktop
34c956d0-0379-4c17-a71a-0d05bc3b2449,about,14,true,,nav_form,afternoon,mobile
6331a669-0e2a-49d3-8497-304c79cbdba6,home,10,true,,,morning,mobile
d343705d-18b2-447d-965a-2466a4f616aa,home,9,true,,nav_about,afternoon,mobile
9704ba76-0d8b-4488-83c8-b1cd5f40143a,about,9,true,,,afternoon,mobile
1cc7da29-d350-442f-b86b-fdcdd6949c2a,about,191,false,,team_card,afternoon,mobile
3cb08c79-5edf-44c4-8fa4-de529c37ca40,home,5,true,,scroll_banner,evening,tablet
64a56642-bb46-4981-ba1c-fca2f50eb278,form,333,false,4,form_field_email,afternoon,desktop
c84d0461-f8f3-4b0d-8864-55409ac6adc6,form,432,false,2,form_next_btn,afternoon,desktop
b11b73eb-d456-4a27-a03a-f5330f68a1a7,form,236,false,3,form_next_btn,afternoon,tablet
67ce7fdf-c22d-4902-b45f-31a228d55be4,form,445,false,1,form_next_btn,evening,tablet
449f4c82-41fa-4ab5-912d-4a316f53d6a3,home,6,true,,,afternoon,mobile
12737386-35b4-4ea3-8dcd-a7a4051248e3,about,13,true,,nav_form,afternoon,mobile
6f8a91cd-7fda-4cca-b95b-265e21dc8d67,form,187,false,,,morning,desktop
ec9c06cb-9eb6-4648-8a4d-3ae0f8ea98da,form,216,false,3,form_next_btn,evening,mobile
c48cbd26-ccfa-4a09-b9ca-a5a068888795,about,14,true,,,evening,desktop
2a31503a-af52-4847-8888-2a1b0b678d95,home,11,true,,nav_form,morning,mobile
027ded85-2258-4145-a934-48beec109293,home,11,true,,,afternoon,desktop
4cb4a3c8-6719-4ba4-a07f-04317e89aa6e,home,11,true,,scroll_banner,evening,desktop
6856d3c6-b01d-45f4-9aa8-41370b59ee4b,home,92,false,,footer_link,evening,mobile
